#name	crc	size	key
Alone in the Dark - One-Eyed Jack's Revenge (USA)	e7e7f0de	115	Alone in the Dark - One-Eyed Jack's Revenge (USA)
Alone in the Dark - The New Nightmare (Australia) (Disc 1) (Beta) (2001-03-13)	258de885	144	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Australia) (Disc 2) (Beta) (2001-03-13)	a55ecd0b	144	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Europe) (Disc 1)	b3aafdd6	280	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Europe) (Disc 2)	0c77e78b	280	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (France) (Disc 1)	f70a45e8	280	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (France) (Disc 2)	48d75fb5	280	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Germany) (Disc 1)	9481851b	282	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Germany) (Disc 2)	e4069067	282	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Italy) (Disc 1)	8e3c66e1	278	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Italy) (Disc 2)	d17bc48a	278	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Spain) (Disc 1)	27e80668	278	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (Spain) (Disc 2)	78afa403	278	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (USA) (Disc 1)	fb7a5702	274	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark - The New Nightmare (USA) (Disc 2)	65b685c0	274	Alone in the Dark - The New Nightmare (USA) (Disc 1)
Alone in the Dark 2 (Japan)	3eaa5bd8	93	Alone in the Dark 2 (Japan)
Alundra (Europe)	6bfca00b	82	Alundra (USA)
Alundra (Europe) (Demo)	9958a734	89	Alundra (USA)
Alundra (France)	4df4110e	82	Alundra (USA)
Alundra (Germany)	830af78f	83	Alundra (USA)
Alundra (Italy)	3615768e	81	Alundra (USA)
Alundra (Japan)	5ffa5864	81	Alundra (USA)
Alundra (Spain)	6b518756	81	Alundra (USA)
Alundra (USA)	a527dfa2	79	Alundra (USA)
Alundra (USA) (Rev 1)	d014bf27	87	Alundra (USA)
Alundra 2 - A New Legend Begins (Europe)	b99c45d1	106	Alundra 2 - A New Legend Begins (USA)
Alundra 2 - A New Legend Begins (USA)	db18d652	103	Alundra 2 - A New Legend Begins (USA)
Alundra 2 - Der Beginn einer neuen Legende (Germany)	5cae8be7	118	Alundra 2 - Der Beginn einer neuen Legende (Germany)
Alundra 2 - Mashinka no Nazo (Japan)	c714f495	102	Alundra 2 - Mashinka no Nazo (Japan)
Alundra 2 - Mashinka no Nazo (Japan) (Demo)	aea9ca17	109	Alundra 2 - Mashinka no Nazo (Japan)
Alundra 2 - Une Legende Est Nee (France)	bfc0674f	106	Alundra 2 - Une Legende Est Nee (France)
Amazing Virtual Sea-Monkeys, The (Europe) (En,Fr,De,Es,It,Nl,Pt)	a794ac8f	1890	Amazing Virtual Sea-Monkeys, The (USA) (En,Es)
Amazing Virtual Sea-Monkeys, The (USA) (En,Es)	fa51f14c	1674	Amazing Virtual Sea-Monkeys, The (USA) (En,Es)
America Oudan Ultra Quiz (Japan)	e70c80a3	98	America Oudan Ultra Quiz (Japan)
America Oudan Ultra Quiz (Japan) (Fukkokuban)	d66030ef	111	America Oudan Ultra Quiz (Japan)
American Pool (Europe)	e768c64f	88	American Pool (USA)
American Pool (USA)	bad9640f	85	American Pool (USA)
Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 1)	bfdaa795	133	Amerzone - The Explorer's Legacy (Europe) (Disc 1)
Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 2)	be878144	133	Amerzone - The Explorer's Legacy (Europe) (Disc 1)
Amerzone - El Legado del Explorador (Spain) (Disc 1)	47aef34e	118	Amerzone - El Legado del Explorador (Spain) (Disc 1)
Amerzone - El Legado del Explorador (Spain) (Disc 2)	46f3d59f	118	Amerzone - El Legado del Explorador (Spain) (Disc 1)
Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 1)	eec8987d	124	Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 1)
Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 2)	ef95beac	124	Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 1)
Amerzone - O Testamento do Explorador (Portugal) (Disc 1)	a5d01395	123	Amerzone - The Explorer's Legacy (Europe) (Disc 1)
Amerzone - O Testamento do Explorador (Portugal) (Disc 2)	a48d3544	123	Amerzone - The Explorer's Legacy (Europe) (Disc 1)
Amerzone - The Explorer's Legacy (Europe) (Disc 1)	81d37b26	116	Amerzone - The Explorer's Legacy (Europe) (Disc 1)
